entity_cd,entity_name,year,subgroup_name,grad_rate
412300861058,Utica Academy Of Science Cs,2022,White,98.2
412300861058,Utica Academy Of Science Cs,2022,Economically Disadvantaged,99.0
412801040003,Donald H Crane Junior/Senior Hs,2022,White,97.0
412801040003,Donald H Crane Junior/Senior Hs,2022,Economically Disadvantaged,91.5
412901040003,Oriskany Junior-Senior Hs,2022,White,98.5
412901040003,Oriskany Junior-Senior Hs,2022,Economically Disadvantaged,93.7
412902060008,Whitesboro High School,2022,White,96.3
412902060008,Whitesboro High School,2022,Economically Disadvantaged,90.5
412902060008,Whitesboro High School,2022,Students with Disabilities,92.1
420101060009,West Genesee Senior High School,2022,Economically Disadvantaged,88.0
420101060009,West Genesee Senior High School,2022,Hispanic or Latino,100.0
420101060009,West Genesee Senior High School,2022,White,96.3
420101060009,West Genesee Senior High School,2022,Black or African American,84.4
420101060009,West Genesee Senior High School,2022,Students with Disabilities,86.1
420303060014,Cicero-North Syracuse Hs,2022,Hispanic or Latino,88.0
420303060014,Cicero-North Syracuse Hs,2022,White,93.1
420303060014,Cicero-North Syracuse Hs,2022,Multiracial,84.2
420303060014,Cicero-North Syracuse Hs,2022,Economically Disadvantaged,85.0
420303060014,Cicero-North Syracuse Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,95.2
420303060014,Cicero-North Syracuse Hs,2022,Students with Disabilities,76.9
420303060014,Cicero-North Syracuse Hs,2022,Black or African American,84.0
420401060005,East Syracuse Minoa Central High Sch,2022,White,94.7
420401060005,East Syracuse Minoa Central High Sch,2022,Economically Disadvantaged,86.6
420401060005,East Syracuse Minoa Central High Sch,2022,Students with Disabilities,79.6
420411060006,Jamesville-Dewitt High School,2022,White,96.5
420411060006,Jamesville-Dewitt High School,2022,Economically Disadvantaged,83.7
420411060006,Jamesville-Dewitt High School,2022,Students with Disabilities,76.5
420411060006,Jamesville-Dewitt High School,2022,Black or African American,91.6
420411060006,Jamesville-Dewitt High School,2022,Asian or Native Hawaiian/Other Pacific Islander,97.0
420501060003,Jordan-Elbridge High School,2022,White,92.8
420501060003,Jordan-Elbridge High School,2022,Economically Disadvantaged,86.3
420501060003,Jordan-Elbridge High School,2022,Students with Disabilities,93.3
420601040003,Fabius-Pompey Middle Sch High Sch,2022,White,95.5
420601040003,Fabius-Pompey Middle Sch High Sch,2022,Economically Disadvantaged,75.0
420701060001,Westhill High School,2022,White,97.3
420701060001,Westhill High School,2022,Economically Disadvantaged,87.4
420702030004,Solvay High School,2022,White,93.7
420702030004,Solvay High School,2022,Economically Disadvantaged,90.8
420702030004,Solvay High School,2022,Students with Disabilities,81.5
420807040003,La Fayette Junior-Senior High School,2022,White,98.7
420807040003,La Fayette Junior-Senior High School,2022,Economically Disadvantaged,92.0
420807040003,La Fayette Junior-Senior High School,2022,American Indian or Alaska Native,91.4
420901060007,Charles W Baker High School,2022,White,95.6
420901060007,Charles W Baker High School,2022,Hispanic or Latino,81.3
420901060007,Charles W Baker High School,2022,Multiracial,93.8
420901060007,Charles W Baker High School,2022,Economically Disadvantaged,83.4
420901060007,Charles W Baker High School,2022,Students with Disabilities,78.8
421001060002,Fayetteville-Manlius Senior High Sch,2022,White,96.7
421001060002,Fayetteville-Manlius Senior High Sch,2022,Economically Disadvantaged,85.7
421001060002,Fayetteville-Manlius Senior High Sch,2022,Students with Disabilities,79.4
421001060002,Fayetteville-Manlius Senior High Sch,2022,Asian or Native Hawaiian/Other Pacific Islander,90.0
421101060003,Marcellus High School,2022,White,97.6
421101060003,Marcellus High School,2022,Economically Disadvantaged,87.8
421101060003,Marcellus High School,2022,Students with Disabilities,90.9
421201040003,Onondaga Senior High School,2022,White,96.6
421201040003,Onondaga Senior High School,2022,Economically Disadvantaged,88.6
421501060011,Liverpool High School,2022,White,90.8
421501060011,Liverpool High School,2022,Hispanic or Latino,83.0
421501060011,Liverpool High School,2022,Multiracial,77.2
421501060011,Liverpool High School,2022,Economically Disadvantaged,79.5
421501060011,Liverpool High School,2022,Students with Disabilities,72.3
421501060011,Liverpool High School,2022,Black or African American,88.7
421501060011,Liverpool High School,2022,Asian or Native Hawaiian/Other Pacific Islander,96.8
421601060002,Skaneateles Senior High School,2022,White,96.5
421800010033,Corcoran High School,2022,Hispanic or Latino,77.9
421800010033,Corcoran High School,2022,White,79.8
421800010033,Corcoran High School,2022,Economically Disadvantaged,76.0
421800010033,Corcoran High School,2022,English Language Learner,69.9
421800010033,Corcoran High School,2022,Students with Disabilities,63.1
421800010033,Corcoran High School,2022,Black or African American,79.5
421800010039,Nottingham High School,2022,White,73.8
421800010039,Nottingham High School,2022,Hispanic or Latino,50.6
421800010039,Nottingham High School,2022,Economically Disadvantaged,65.7
421800010039,Nottingham High School,2022,Black or African American,71.5
421800010039,Nottingham High School,2022,Students with Disabilities,54.4
421800010039,Nottingham High School,2022,English Language Learner,61.2
421800010039,Nottingham High School,2022,Asian or Native Hawaiian/Other Pacific Islander,84.5
421800010040,Henninger High School,2022,Economically Disadvantaged,66.7
421800010040,Henninger High School,2022,Hispanic or Latino,67.1
421800010040,Henninger High School,2022,White,70.3
421800010040,Henninger High School,2022,English Language Learner,77.4
421800010040,Henninger High School,2022,Black or African American,71.2
421800010040,Henninger High School,2022,Students with Disabilities,55.1
421800010040,Henninger High School,2022,Asian or Native Hawaiian/Other Pacific Islander,80.3
421800010047,Institute Of Tech-Syracuse Central,2022,Hispanic or Latino,100.0
421800010047,Institute Of Tech-Syracuse Central,2022,White,95.7
421800010047,Institute Of Tech-Syracuse Central,2022,Economically Disadvantaged,93.7
421800010047,Institute Of Tech-Syracuse Central,2022,Black or African American,94.3
421800010047,Institute Of Tech-Syracuse Central,2022,Students with Disabilities,76.5
421800010071,Public Service Leadership Aca-Fowler,2022,English Language Learner,77.3
421800010071,Public Service Leadership Aca-Fowler,2022,Hispanic or Latino,64.1
421800010071,Public Service Leadership Aca-Fowler,2022,White,65.3
421800010071,Public Service Leadership Aca-Fowler,2022,Economically Disadvantaged,68.1
421800010071,Public Service Leadership Aca-Fowler,2022,Black or African American,72.4
421800010071,Public Service Leadership Aca-Fowler,2022,Students with Disabilities,59.4
421800010071,Public Service Leadership Aca-Fowler,2022,Asian or Native Hawaiian/Other Pacific Islander,96.7
421800860854,Syracuse Academy Of Science Cs,2022,White,100.0
421800860854,Syracuse Academy Of Science Cs,2022,Economically Disadvantaged,97.2
421800860854,Syracuse Academy Of Science Cs,2022,Black or African American,100.0
421902040001,Tully Junior-Senior Hs,2022,Economically Disadvantaged,75.8
421902040001,Tully Junior-Senior Hs,2022,White,92.4
430300050002,Canandaigua Academy,2022,White,94.4
430300050002,Canandaigua Academy,2022,Economically Disadvantaged,87.3
430300050002,Canandaigua Academy,2022,Students with Disabilities,82.6
430501040001,Bloomfield High School,2022,White,97.2
430501040001,Bloomfield High School,2022,Economically Disadvantaged,91.7
430700010006,Geneva High School,2022,White,95.0
430700010006,Geneva High School,2022,Hispanic or Latino,78.0
430700010006,Geneva High School,2022,Economically Disadvantaged,83.9
430700010006,Geneva High School,2022,Students with Disabilities,78.9
430700010006,Geneva High School,2022,Black or African American,94.5
430901060001,Marcus Whitman High School,2022,White,94.7
430901060001,Marcus Whitman High School,2022,Economically Disadvantaged,91.0
430901060001,Marcus Whitman High School,2022,Students with Disabilities,91.8
431101040002,Red Jacket High School,2022,White,88.5
431101040002,Red Jacket High School,2022,Economically Disadvantaged,75.7
431201040002,Naples High School,2022,White,91.4
431201040002,Naples High School,2022,Economically Disadvantaged,82.4
431301060004,Midlakes Middle/High School,2022,White,89.5
431301060004,Midlakes Middle/High School,2022,Economically Disadvantaged,81.2
431301060004,Midlakes Middle/High School,2022,Students with Disabilities,87.9
431401040002,Honeoye Middle/High School,2022,White,92.0
431401040002,Honeoye Middle/High School,2022,Economically Disadvantaged,76.7
431701060004,Victor Senior High School,2022,White,97.3
431701060004,Victor Senior High School,2022,Hispanic or Latino,83.0
431701060004,Victor Senior High School,2022,Economically Disadvantaged,87.6
431701060004,Victor Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,93.3
440102060003,Washingtonville Senior High School,2022,Hispanic or Latino,95.3
440102060003,Washingtonville Senior High School,2022,White,97.6
440102060003,Washingtonville Senior High School,2022,Economically Disadvantaged,91.4
440102060003,Washingtonville Senior High School,2022,Black or African American,95.8
440102060003,Washingtonville Senior High School,2022,Students with Disabilities,92.0
440201020001,Chester Academy-Middle/High School,2022,White,96.0
440201020001,Chester Academy-Middle/High School,2022,Hispanic or Latino,97.6
440201020001,Chester Academy-Middle/High School,2022,Economically Disadvantaged,93.3
440201020001,Chester Academy-Middle/High School,2022,Black or African American,100.0
440201020001,Chester Academy-Middle/High School,2022,Students with Disabilities,90.7
440301060003,Cornwall Central High School,2022,White,97.4
440301060003,Cornwall Central High School,2022,Hispanic or Latino,96.4
440301060003,Cornwall Central High School,2022,Economically Disadvantaged,87.9
440301060003,Cornwall Central High School,2022,Students with Disabilities,78.9
440301060003,Cornwall Central High School,2022,Black or African American,95.5
440301060003,Cornwall Central High School,2022,Asian or Native Hawaiian/Other Pacific Islander,97.8
440401060005,Pine Bush Senior High School,2022,Hispanic or Latino,93.4
440401060005,Pine Bush Senior High School,2022,White,96.1
440401060005,Pine Bush Senior High School,2022,Economically Disadvantaged,92.6
440401060005,Pine Bush Senior High School,2022,Students with Disabilities,89.7
440401060005,Pine Bush Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,94.4
440401060005,Pine Bush Senior High School,2022,Black or African American,90.6
440601040001,Goshen Central High School,2022,White,95.7
440601040001,Goshen Central High School,2022,Economically Disadvantaged,90.9
440601040001,Goshen Central High School,2022,Black or African American,94.1
440601040001,Goshen Central High School,2022,Students with Disabilities,91.1
440901040003,James I O'Neill High School,2022,Hispanic or Latino,82.3
440901040003,James I O'Neill High School,2022,White,95.6
440901040003,James I O'Neill High School,2022,Economically Disadvantaged,87.1
440901040003,James I O'Neill High School,2022,Black or African American,100.0
441000010009,Middletown High School,2022,White,85.4
441000010009,Middletown High School,2022,Hispanic or Latino,86.8
441000010009,Middletown High School,2022,Economically Disadvantaged,85.3
441000010009,Middletown High School,2022,Black or African American,93.0
441000010009,Middletown High School,2022,Students with Disabilities,76.8
441000010009,Middletown High School,2022,English Language Learner,61.5
441000010009,Middletown High School,2022,Asian or Native Hawaiian/Other Pacific Islander,94.7
441101040001,Minisink Valley High School,2022,Hispanic or Latino,91.3
441101040001,Minisink Valley High School,2022,White,95.4
441101040001,Minisink Valley High School,2022,Economically Disadvantaged,86.2
441101040001,Minisink Valley High School,2022,Black or African American,97.6
441101040001,Minisink Valley High School,2022,Students with Disabilities,85.3
441201060006,Monroe-Woodbury High School,2022,Hispanic or Latino,88.9
441201060006,Monroe-Woodbury High School,2022,English Language Learner,45.1
441201060006,Monroe-Woodbury High School,2022,White,96.2
441201060006,Monroe-Woodbury High School,2022,Economically Disadvantaged,87.6
441201060006,Monroe-Woodbury High School,2022,Students with Disabilities,87.2
441201060006,Monroe-Woodbury High School,2022,Black or African American,98.0
441201060006,Monroe-Woodbury High School,2022,Asian or Native Hawaiian/Other Pacific Islander,98.5
441301060004,Valley Central High School,2022,White,94.1
441301060004,Valley Central High School,2022,Hispanic or Latino,91.6
441301060004,Valley Central High School,2022,Economically Disadvantaged,86.0
441301060004,Valley Central High School,2022,Black or African American,91.5
441301060004,Valley Central High School,2022,Students with Disabilities,87.7
441600010017,Newburgh Free Academy,2022,White,90.1
441600010017,Newburgh Free Academy,2022,Hispanic or Latino,77.6
441600010017,Newburgh Free Academy,2022,English Language Learner,52.5
441600010017,Newburgh Free Academy,2022,Economically Disadvantaged,71.3
441600010017,Newburgh Free Academy,2022,Students with Disabilities,59.8
441600010017,Newburgh Free Academy,2022,Asian or Native Hawaiian/Other Pacific Islander,97.1
441600010017,Newburgh Free Academy,2022,Black or African American,77.7
441800050006,Port Jervis Senior High School,2022,White,86.9
441800050006,Port Jervis Senior High School,2022,Hispanic or Latino,80.6
441800050006,Port Jervis Senior High School,2022,Economically Disadvantaged,78.7
441800050006,Port Jervis Senior High School,2022,Black or African American,89.9
441800050006,Port Jervis Senior High School,2022,Students with Disabilities,71.8
441903020001,George F Baker High School,2022,White,94.4
442101060002,Warwick Valley High School,2022,Hispanic or Latino,94.4
442101060002,Warwick Valley High School,2022,White,98.3
442101060002,Warwick Valley High School,2022,Economically Disadvantaged,92.0
442101060002,Warwick Valley High School,2022,Students with Disabilities,92.4
442101060002,Warwick Valley High School,2022,Black or African American,95.0
442115020001,S S Seward Institute,2022,Hispanic or Latino,100.0
442115020001,S S Seward Institute,2022,White,94.7
442115020001,S S Seward Institute,2022,Economically Disadvantaged,85.7
450101060003,Charles D'Amico High School,2022,White,87.1
450101060003,Charles D'Amico High School,2022,Hispanic or Latino,85.3
450101060003,Charles D'Amico High School,2022,Economically Disadvantaged,80.1
450101060003,Charles D'Amico High School,2022,Black or African American,91.4
450101060003,Charles D'Amico High School,2022,Students with Disabilities,59.5
450607040002,Kendall Junior-Senior High School,2022,White,97.6
450607040002,Kendall Junior-Senior High School,2022,Economically Disadvantaged,93.7
450704040001,Holley Junior-Senior High School,2022,White,92.0
450704040001,Holley Junior-Senior High School,2022,Economically Disadvantaged,91.5
450801060004,Medina Junior-Senior Hs,2022,White,91.9
450801060004,Medina Junior-Senior Hs,2022,Economically Disadvantaged,87.6
451001040002,L A Webber Middle-High School,2022,White,96.6
451001040002,L A Webber Middle-High School,2022,Economically Disadvantaged,94.1
460102040006,Altmar-Parish-Williamstown Jr/Sr Hs,2022,White,82.6
460102040006,Altmar-Parish-Williamstown Jr/Sr Hs,2022,Economically Disadvantaged,77.5
460102040006,Altmar-Parish-Williamstown Jr/Sr Hs,2022,Students with Disabilities,76.3
460500010005,G Ray Bodley High School,2022,White,86.9
460500010005,G Ray Bodley High School,2022,Economically Disadvantaged,77.6
460500010005,G Ray Bodley High School,2022,Students with Disabilities,76.9
460701040002,Hannibal High School,2022,White,81.2
460701040002,Hannibal High School,2022,Economically Disadvantaged,73.4
460701040002,Hannibal High School,2022,Students with Disabilities,68.0
460801060005,Paul V Moore High School,2022,White,89.0
460801060005,Paul V Moore High School,2022,Economically Disadvantaged,76.3
460801060005,Paul V Moore High School,2022,Students with Disabilities,74.4
460901060003,Mexico High School,2022,White,93.1
460901060003,Mexico High School,2022,Economically Disadvantaged,89.6
460901060003,Mexico High School,2022,Students with Disabilities,75.8
461300010008,Oswego High School,2022,Economically Disadvantaged,73.0
461300010008,Oswego High School,2022,Hispanic or Latino,60.0
461300010008,Oswego High School,2022,White,85.3
461300010008,Oswego High School,2022,Students with Disabilities,63.2
461801040001,Pulaski Middle-High School,2022,White,92.8
461801040001,Pulaski Middle-High School,2022,Economically Disadvantaged,88.4
461901040001,Sandy Creek High School,2022,White,93.4
461901040001,Sandy Creek High School,2022,Economically Disadvantaged,87.2
462001060006,John C Birdlebough High School,2022,Economically Disadvantaged,78.1
462001060006,John C Birdlebough High School,2022,White,87.2
462001060006,John C Birdlebough High School,2022,Students with Disabilities,48.8
470202040003,Gilbertsville-Mount Upton Jr-Sr Hs,2022,White,93.8
470501040001,Edmeston Central School,2022,White,95.0
470801040001,Laurens Central School,2022,White,90.0
470801040001,Laurens Central School,2022,Economically Disadvantaged,81.3
470901040001,Schenevus Central School,2022,White,61.7
470901040001,Schenevus Central School,2022,Economically Disadvantaged,89.9
471101040001,Milford Central School,2022,White,96.9
471101040001,Milford Central School,2022,Economically Disadvantaged,100.0
471201040001,Morris Central School,2022,White,94.0
471400010002,Oneonta Senior High School,2022,White,86.9
471400010002,Oneonta Senior High School,2022,Economically Disadvantaged,60.7
471400010002,Oneonta Senior High School,2022,Students with Disabilities,67.0
471601040005,Unatego Junior-Senior Hs,2022,White,89.2
471601040005,Unatego Junior-Senior Hs,2022,Economically Disadvantaged,89.2
471701040003,Cooperstown Jr/Sr High School,2022,White,95.6
471701040003,Cooperstown Jr/Sr High School,2022,Economically Disadvantaged,89.0
472001040002,Richfield Springs Jr/Sr High School,2022,White,88.9
472001040002,Richfield Springs Jr/Sr High School,2022,Economically Disadvantaged,83.1
472202040001,Cherry Valley-Springfield Central,2022,White,93.3
472506040001,Worcester School,2022,White,93.6
480101060001,Mahopac High School,2022,Hispanic or Latino,90.9
480101060001,Mahopac High School,2022,White,98.3
480101060001,Mahopac High School,2022,Economically Disadvantaged,90.0
480101060001,Mahopac High School,2022,Students with Disabilities,92.6
480102060005,Carmel High School,2022,White,96.5
480102060005,Carmel High School,2022,Hispanic or Latino,90.3
480102060005,Carmel High School,2022,Economically Disadvantaged,87.5
480102060005,Carmel High School,2022,Students with Disabilities,86.1
480401040002,Haldane High School,2022,White,97.7
480401040002,Haldane High School,2022,Economically Disadvantaged,97.2
480503040001,Putnam Valley High School,2022,White,97.7
480503040001,Putnam Valley High School,2022,Hispanic or Latino,100.0
480503040001,Putnam Valley High School,2022,Economically Disadvantaged,97.3
480503040001,Putnam Valley High School,2022,Students with Disabilities,96.7
480601060003,Brewster High School,2022,Hispanic or Latino,77.4
480601060003,Brewster High School,2022,White,96.4
480601060003,Brewster High School,2022,Economically Disadvantaged,78.0
480601060003,Brewster High School,2022,English Language Learner,43.2
480601060003,Brewster High School,2022,Students with Disabilities,87.2
490101040006,Berlin Middle School/High School,2022,White,87.2
490101040006,Berlin Middle School/High School,2022,Economically Disadvantaged,75.8
490202040002,Tamarac Middle School High School,2022,Economically Disadvantaged,84.4
490202040002,Tamarac Middle School High School,2022,White,93.8
490202040002,Tamarac Middle School High School,2022,Students with Disabilities,88.2
490301060007,Columbia High School,2022,White,97.9
490301060007,Columbia High School,2022,Hispanic or Latino,84.2
490301060007,Columbia High School,2022,Multiracial,100.0
490301060007,Columbia High School,2022,Economically Disadvantaged,92.3
490301060007,Columbia High School,2022,Black or African American,93.3
490301060007,Columbia High School,2022,Students with Disabilities,91.8
490301060007,Columbia High School,2022,Asian or Native Hawaiian/Other Pacific Islander,95.0
490501060003,Hoosick Falls High School,2022,White,88.3
490501060003,Hoosick Falls High School,2022,Economically Disadvantaged,81.4
490501060003,Hoosick Falls High School,2022,Students with Disabilities,75.0
490601060003,Lansingburgh Senior High School,2022,White,85.7
490601060003,Lansingburgh Senior High School,2022,Hispanic or Latino,75.0
490601060003,Lansingburgh Senior High School,2022,Economically Disadvantaged,81.9
490601060003,Lansingburgh Senior High School,2022,Black or African American,86.5
490601060003,Lansingburgh Senior High School,2022,Students with Disabilities,74.2
491200010007,Rensselaer Junior/Senior High,2022,Economically Disadvantaged,88.8
491200010007,Rensselaer Junior/Senior High,2022,White,94.2
491302060002,Averill Park High School,2022,White,94.4
491302060002,Averill Park High School,2022,Economically Disadvantaged,80.0
491302060002,Averill Park High School,2022,Students with Disabilities,81.8
491401040002,Hoosic Valley Junior Senior High,2022,White,95.5
491401040002,Hoosic Valley Junior Senior High,2022,Economically Disadvantaged,88.4
491501040002,Maple Hill Jr/Sr High School,2022,White,95.9
491501040002,Maple Hill Jr/Sr High School,2022,Economically Disadvantaged,90.9
491501040002,Maple Hill Jr/Sr High School,2022,Students with Disabilities,86.7
491700010019,Troy High School,2022,Hispanic or Latino,86.1
491700010019,Troy High School,2022,White,92.9
491700010019,Troy High School,2022,Multiracial,88.6
491700010019,Troy High School,2022,Economically Disadvantaged,86.4
491700010019,Troy High School,2022,Students with Disabilities,75.0
491700010019,Troy High School,2022,Black or African American,87.4
500101060011,Clarkstown North Senior Hs,2022,White,99.4
500101060011,Clarkstown North Senior Hs,2022,Hispanic or Latino,87.2
500101060011,Clarkstown North Senior Hs,2022,Economically Disadvantaged,88.2
500101060011,Clarkstown North Senior Hs,2022,English Language Learner,59.6
500101060011,Clarkstown North Senior Hs,2022,Students with Disabilities,94.7
500101060011,Clarkstown North Senior Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,99.3
500101060019,Clarkstown South Senior Hs,2022,White,98.3
500101060019,Clarkstown South Senior Hs,2022,Hispanic or Latino,94.5
500101060019,Clarkstown South Senior Hs,2022,Economically Disadvantaged,90.2
500101060019,Clarkstown South Senior Hs,2022,Black or African American,96.9
500101060019,Clarkstown South Senior Hs,2022,Students with Disabilities,90.3
500101060019,Clarkstown South Senior Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,100.0
500108030004,Nanuet Senior High School,2022,White,98.1
500108030004,Nanuet Senior High School,2022,Hispanic or Latino,87.1
500108030004,Nanuet Senior High School,2022,Economically Disadvantaged,89.5
500108030004,Nanuet Senior High School,2022,Students with Disabilities,87.6
500108030004,Nanuet Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,100.0
500201060009,North Rockland High School,2022,White,96.5
500201060009,North Rockland High School,2022,Hispanic or Latino,87.2
500201060009,North Rockland High School,2022,Economically Disadvantaged,86.5
500201060009,North Rockland High School,2022,English Language Learner,65.5
500201060009,North Rockland High School,2022,Students with Disabilities,78.6
500201060009,North Rockland High School,2022,Black or African American,93.2
500201060009,North Rockland High School,2022,Asian or Native Hawaiian/Other Pacific Islander,96.9
500301060007,Tappan Zee High School,2022,Hispanic or Latino,90.4
500301060007,Tappan Zee High School,2022,White,98.2
500301060007,Tappan Zee High School,2022,Economically Disadvantaged,87.9
500301060007,Tappan Zee High School,2022,Students with Disabilities,87.0
500301060007,Tappan Zee High School,2022,Asian or Native Hawaiian/Other Pacific Islander,98.8
500304030006,Nyack Senior High School,2022,White,99.2
500304030006,Nyack Senior High School,2022,Hispanic or Latino,80.4
500304030006,Nyack Senior High School,2022,Economically Disadvantaged,85.0
500304030006,Nyack Senior High School,2022,English Language Learner,66.0
500304030006,Nyack Senior High School,2022,Students with Disabilities,88.8
500304030006,Nyack Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,98.4
500304030006,Nyack Senior High School,2022,Black or African American,95.1
500308030008,Pearl River High School,2022,Hispanic or Latino,97.5
500308030008,Pearl River High School,2022,White,99.8
500308030008,Pearl River High School,2022,Economically Disadvantaged,100.0
500308030008,Pearl River High School,2022,Students with Disabilities,100.0
500308030008,Pearl River High School,2022,Asian or Native Hawaiian/Other Pacific Islander,93.3
500401060009,Suffern Senior High School,2022,White,99.2
500401060009,Suffern Senior High School,2022,Hispanic or Latino,84.3
500401060009,Suffern Senior High School,2022,Economically Disadvantaged,86.0
500401060009,Suffern Senior High School,2022,Black or African American,92.9
500401060009,Suffern Senior High School,2022,Students with Disabilities,94.3
500401060009,Suffern Senior High School,2022,English Language Learner,60.9
500401060009,Suffern Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,95.6
500402060014,Spring Valley High School,2022,Economically Disadvantaged,76.6
500402060014,Spring Valley High School,2022,Hispanic or Latino,65.1
500402060014,Spring Valley High School,2022,English Language Learner,55.6
500402060014,Spring Valley High School,2022,Black or African American,92.4
500402060014,Spring Valley High School,2022,Students with Disabilities,81.0
500402060018,Ramapo High School,2022,English Language Learner,54.8
500402060018,Ramapo High School,2022,Hispanic or Latino,70.0
500402060018,Ramapo High School,2022,Economically Disadvantaged,78.5
500402060018,Ramapo High School,2022,Black or African American,89.2
500402060018,Ramapo High School,2022,Students with Disabilities,91.0
500402060018,Ramapo High School,2022,Asian or Native Hawaiian/Other Pacific Islander,92.0
510101040003,St Lawrence High School,2022,White,89.1
510101040003,St Lawrence High School,2022,Economically Disadvantaged,81.2
510201060003,H C Williams Senior High Sch,2022,White,87.6
510201060003,H C Williams Senior High Sch,2022,Economically Disadvantaged,72.3
510401040001,Clifton-Fine Junior-Senior High Sch,2022,White,87.6
510401040001,Clifton-Fine Junior-Senior High Sch,2022,Economically Disadvantaged,83.8
510501040001,Colton-Pierrepont Central School,2022,White,94.1
511101060005,Gouverneur High School,2022,White,86.8
511101060005,Gouverneur High School,2022,Economically Disadvantaged,79.6
511101060005,Gouverneur High School,2022,Students with Disabilities,61.1
511201040001,Hammond Central School,2022,White,83.9
511301040002,Hermon-Dekalb Central School,2022,Economically Disadvantaged,92.2
511301040002,Hermon-Dekalb Central School,2022,White,93.5
511602040002,Lisbon Central School,2022,White,94.7
511602040002,Lisbon Central School,2022,Economically Disadvantaged,93.1
511901040001,Madrid-Waddington Jr-Sr Hs,2022,Economically Disadvantaged,95.0
511901040001,Madrid-Waddington Jr-Sr Hs,2022,White,97.0
512001060008,Massena Senior High School,2022,White,83.8
512001060008,Massena Senior High School,2022,Economically Disadvantaged,74.1
512001060008,Massena Senior High School,2022,Students with Disabilities,59.4
512001060008,Massena Senior High School,2022,American Indian or Alaska Native,87.2
512101040001,Morristown Central School,2022,White,87.7
512101040001,Morristown Central School,2022,Economically Disadvantaged,87.5
512201040001,Norwood-Norfolk School,2022,Economically Disadvantaged,80.7
512201040001,Norwood-Norfolk School,2022,White,89.3
512300010009,Ogdensburg Free Academy,2022,White,83.5
512300010009,Ogdensburg Free Academy,2022,Economically Disadvantaged,73.5
512300010009,Ogdensburg Free Academy,2022,Students with Disabilities,54.0
512404040001,Heuvelton Central School,2022,White,86.9
512501040004,Parishville-Hopkinton Jr-Sr Hs,2022,White,94.3
512501040004,Parishville-Hopkinton Jr-Sr Hs,2022,Economically Disadvantaged,85.3
512902060003,Potsdam Senior High School,2022,Economically Disadvantaged,75.0
512902060003,Potsdam Senior High School,2022,White,93.5
512902060003,Potsdam Senior High School,2022,Students with Disabilities,68.8
513102040002,Edwards-Knox Junior-Senior Hs,2022,White,82.6
513102040002,Edwards-Knox Junior-Senior Hs,2022,Economically Disadvantaged,74.1
520101060006,Burnt Hills-Ballston Lake Sr Hs,2022,White,96.0
520101060006,Burnt Hills-Ballston Lake Sr Hs,2022,Economically Disadvantaged,87.2
520101060006,Burnt Hills-Ballston Lake Sr Hs,2022,Students with Disabilities,86.6
520302060001,Shenendehowa High School,2022,Hispanic or Latino,89.6
520302060001,Shenendehowa High School,2022,White,95.5
520302060001,Shenendehowa High School,2022,Multiracial,93.3
520302060001,Shenendehowa High School,2022,Economically Disadvantaged,82.6
520302060001,Shenendehowa High School,2022,Black or African American,92.1
520302060001,Shenendehowa High School,2022,Students with Disabilities,76.9
520302060001,Shenendehowa High School,2022,Asian or Native Hawaiian/Other Pacific Islander,98.1
520401040007,Corinth High School,2022,White,87.5
520401040007,Corinth High School,2022,Economically Disadvantaged,77.6
520701040002,Galway Jr/Sr High School,2022,White,93.8
520701040002,Galway Jr/Sr High School,2022,Economically Disadvantaged,81.9
521200050003,Mechanicville Junior-Senior Hs,2022,White,90.8
521200050003,Mechanicville Junior-Senior Hs,2022,Economically Disadvantaged,81.4
521200050003,Mechanicville Junior-Senior Hs,2022,Students with Disabilities,68.4
521301060001,Ballston Spa Senior High School,2022,White,89.4
521301060001,Ballston Spa Senior High School,2022,Hispanic or Latino,73.3
521301060001,Ballston Spa Senior High School,2022,Economically Disadvantaged,74.7
521301060001,Ballston Spa Senior High School,2022,Students with Disabilities,74.0
521401040007,South Glens Falls Senior High School,2022,White,91.3
521401040007,South Glens Falls Senior High School,2022,Economically Disadvantaged,81.7
521401040007,South Glens Falls Senior High School,2022,Students with Disabilities,77.3
521701040002,Schuylerville High School,2022,White,93.9
521701040002,Schuylerville High School,2022,Economically Disadvantaged,82.9
521701040002,Schuylerville High School,2022,Students with Disabilities,81.3
521800010010,Saratoga Springs High School,2022,Hispanic or Latino,83.4
521800010010,Saratoga Springs High School,2022,White,95.0
521800010010,Saratoga Springs High School,2022,Multiracial,93.3
521800010010,Saratoga Springs High School,2022,Economically Disadvantaged,84.3
521800010010,Saratoga Springs High School,2022,Students with Disabilities,77.1
522001040003,Stillwater Middle School High School,2022,White,88.8
522001040003,Stillwater Middle School High School,2022,Economically Disadvantaged,68.7
522001040003,Stillwater Middle School High School,2022,Students with Disabilities,60.0
